"","gene_id","gene_name","gene_length"
"3240729","ENSG00000259531",NA,1562
"3240732","ENSG00000259532",NA,472
"3240736","ENSG00000259533",NA,409
"3240740","ENSG00000259534",NA,542
"3240744","ENSG00000259535","RPL21P12",515
"3240748","ENSG00000259536",NA,2321
"3240758","ENSG00000259538","UBE2Q2P11",205
"3240762","ENSG00000259539",NA,595
"3240766","ENSG00000259540",NA,632
"3240774","ENSG00000259541",NA,2600
"3240788","ENSG00000259542",NA,812
"3240802","ENSG00000259543",NA,564
"3240808","ENSG00000259544",NA,569
"3240812","ENSG00000259545",NA,598
"3240816","ENSG00000259546",NA,683
"3240822","ENSG00000259547","CYCSP2",301
"3240825","ENSG00000259548",NA,539
"3240829","ENSG00000259550","HNRNPA1P74",835
"3240832","ENSG00000259551",NA,546
"3240836","ENSG00000259553",NA,1558
"3240847","ENSG00000259554",NA,555
"3240851","ENSG00000259555",NA,1980
"3240855","ENSG00000259556",NA,1041
"3240866","ENSG00000259557","HMGN1P26",303
"3240869","ENSG00000259558","MESTP2",889
"3240872","ENSG00000259560",NA,1545
"3240890","ENSG00000259561",NA,449
"3240894","ENSG00000259562",NA,695
"3240897","ENSG00000259563",NA,498
"3240901","ENSG00000259564",NA,1121
"3240912","ENSG00000259565","KRT8P23",1207
"3240915","ENSG00000259569",NA,276
"3240918","ENSG00000259570",NA,389
"3240924","ENSG00000259571","BLID",876
"3240932","ENSG00000259572","LINC01491",1921
"3241042","ENSG00000259573","NMNAT1P5",841
"3241046","ENSG00000259575",NA,481
"3241050","ENSG00000259577","CERNA1",3231
"3241062","ENSG00000259579",NA,643
"3241067","ENSG00000259580",NA,318
"3241072","ENSG00000259581","TYRO3P",2705
"3241075","ENSG00000259582",NA,1886
"3241089","ENSG00000259583","ALDH1A3-AS1",7758
"3241108","ENSG00000259584",NA,864
"3241112","ENSG00000259585","RBM17P4",1192
"3241115","ENSG00000259586",NA,164
"3241118","ENSG00000259587",NA,1102
"3241125","ENSG00000259588",NA,472
"3241130","ENSG00000259589",NA,580
"3241136","ENSG00000259590","LINC02244",323
"3241140","ENSG00000259591",NA,1375
"3241150","ENSG00000259592","PRELID1P4",512
"3241153","ENSG00000259593","MTND5P40",246
"3241156","ENSG00000259594",NA,1508
"3241174","ENSG00000259595","CTDSPL2-DT",625
"3241181","ENSG00000259598",NA,553
"3241186","ENSG00000259600",NA,1481
"3241189","ENSG00000259601",NA,1985
"3241192","ENSG00000259602",NA,666
"3241198","ENSG00000259603",NA,383
"3241202","ENSG00000259604",NA,1183
"3241215","ENSG00000259605",NA,2600
"3241221","ENSG00000259607",NA,585
"3241225","ENSG00000259608",NA,255
"3241228","ENSG00000259609",NA,996
"3241232","ENSG00000259611","LINC01582",3060
"3241282","ENSG00000259612","EEF1A1P22",1380
"3241285","ENSG00000259614","TUBAP12",843
"3241288","ENSG00000259615",NA,459
"3241292","ENSG00000259616",NA,1985
"3241299","ENSG00000259617",NA,500
"3241303","ENSG00000259619",NA,2289
"3241306","ENSG00000259620",NA,499
"3241311","ENSG00000259621",NA,263
"3241315","ENSG00000259622",NA,396
"3241318","ENSG00000259623",NA,2930
"3241321","ENSG00000259624",NA,440
"3241325","ENSG00000259626","MTND3P12",328
"3241328","ENSG00000259627",NA,691
"3241332","ENSG00000259628",NA,617
"3241337","ENSG00000259630","FABP5P9",406
"3241340","ENSG00000259631",NA,326
"3241344","ENSG00000259632",NA,1800
"3241348","ENSG00000259633","UBE2Q2P8",102
"3241351","ENSG00000259635",NA,1609
"3241355","ENSG00000259636",NA,351
"3241360","ENSG00000259637","DNM1P38",433
"3241365","ENSG00000259639",NA,1619
"3241383","ENSG00000259642","ST20-AS1",4223
"3241388","ENSG00000259644",NA,1346
"3241391","ENSG00000259645",NA,694
"3241395","ENSG00000259646",NA,51
"3241398","ENSG00000259647",NA,485
"3241402","ENSG00000259648",NA,1698
"3241407","ENSG00000259649",NA,744
"3241422","ENSG00000259650",NA,371
"3241432","ENSG00000259651","MTCO3P23",289
"3241435","ENSG00000259652",NA,264
"3241439","ENSG00000259654",NA,487
"3241443","ENSG00000259655",NA,739
"3241449","ENSG00000259656",NA,743
"3241453","ENSG00000259657","PIGHP1",565
"3241456","ENSG00000259658","UBE2Q2P13",271
"3241462","ENSG00000259659",NA,653
"3241466","ENSG00000259660","DNM1P47",12667
"3241470","ENSG00000259661",NA,795
"3241474","ENSG00000259663","ISL1-DT",7152
"3241483","ENSG00000259664","LINC02254",8614
"3241556","ENSG00000259665",NA,370
"3241559","ENSG00000259666","LINGO1-AS1",2730
"3241577","ENSG00000259668",NA,3281
"3241592","ENSG00000259669",NA,3588
"3241637","ENSG00000259670",NA,406
"3241641","ENSG00000259671","MTCYBP23",1102
"3241644","ENSG00000259672",NA,2041
"3241669","ENSG00000259673","IQCH-AS1",11554
"3241717","ENSG00000259674","RPL7AP75",802
"3241721","ENSG00000259675",NA,1978
"3241743","ENSG00000259676",NA,571
"3241747","ENSG00000259677",NA,746
"3241750","ENSG00000259678",NA,560
"3241758","ENSG00000259680","IGHV3OR16-17",349
"3241765","ENSG00000259681",NA,431
"3241769","ENSG00000259682",NA,391
"3241773","ENSG00000259683",NA,970
"3241784","ENSG00000259684",NA,606
"3241789","ENSG00000259685","IDH2-DT",652
"3241796","ENSG00000259686","HNRNPA1P71",950
"3241799","ENSG00000259687","LINC01220",2438
"3241817","ENSG00000259688",NA,224
"3241820","ENSG00000259690",NA,3355
"3241823","ENSG00000259691","FKBP1AP2",283
"3241826","ENSG00000259692",NA,7169
"3241865","ENSG00000259694",NA,546
"3241869","ENSG00000259695",NA,664
"3241872","ENSG00000259696",NA,939
"3241875","ENSG00000259697",NA,4972
"3241900","ENSG00000259698","FAM30C",410
"3241905","ENSG00000259699","HMGB1P8",949
"3241908","ENSG00000259700",NA,1209
"3241914","ENSG00000259701",NA,363
"3241918","ENSG00000259702",NA,1635
"3241930","ENSG00000259704",NA,1468
"3241942","ENSG00000259705","FBN1-DT",1943
"3241946","ENSG00000259706","HSP90B2P",2384
"3241949","ENSG00000259707",NA,636
"3241952","ENSG00000259708","DNAJA4-DT",685
"3241960","ENSG00000259709",NA,1538
"3241969","ENSG00000259710","NUTF2P6",385
"3241972","ENSG00000259711",NA,359
"3241976","ENSG00000259712",NA,635
"3241980","ENSG00000259713",NA,501
"3241984","ENSG00000259715",NA,612
"3241988","ENSG00000259717","LINC00677",584
"3241995","ENSG00000259719","LINC02284",4497
"3242036","ENSG00000259720",NA,2134
"3242050","ENSG00000259721","GREM1-AS1",1738
"3242056","ENSG00000259722",NA,245
"3242060","ENSG00000259723",NA,542
"3242066","ENSG00000259724","LINC01581",3471
"3242083","ENSG00000259725",NA,778
"3242090","ENSG00000259726","CSPG4P11",4910
"3242099","ENSG00000259727",NA,1225
"3242103","ENSG00000259728","LINC00933",219
"3242107","ENSG00000259730",NA,325
"3242111","ENSG00000259731",NA,823
"3242117","ENSG00000259732",NA,633
"3242121","ENSG00000259734",NA,499
"3242125","ENSG00000259735",NA,497
"3242129","ENSG00000259736","CRTC3-AS1",957
"3242139","ENSG00000259737",NA,3942
"3242157","ENSG00000259738","ZNF444P1",298
"3242160","ENSG00000259740",NA,396
"3242164","ENSG00000259742",NA,509
"3242171","ENSG00000259743",NA,800
"3242175","ENSG00000259744",NA,755
"3242179","ENSG00000259746","HSPE1P3",309
"3242182","ENSG00000259749","NCAPGP2",754
"3242186","ENSG00000259750","NSA2P4",784
"3242189","ENSG00000259751","TUBAP11",1259
"3242192","ENSG00000259753",NA,2785
"3242232","ENSG00000259754",NA,3159
"3242253","ENSG00000259755",NA,720
"3242258","ENSG00000259756",NA,577
"3242264","ENSG00000259757",NA,688
"3242268","ENSG00000259759",NA,451
"3242272","ENSG00000259760",NA,198
"3242276","ENSG00000259762",NA,494
"3242280","ENSG00000259763","LINC02157",902
"3242287","ENSG00000259764","PCSK6-AS1",639
"3242292","ENSG00000259767",NA,454
"3242296","ENSG00000259768","ZFHX3-AS1",8800
"3242371","ENSG00000259769",NA,1699
"3242374","ENSG00000259770",NA,1081
"3242377","ENSG00000259771",NA,448
"3242381","ENSG00000259772","LINC03034",1997
"3242447","ENSG00000259773",NA,304
"3242451","ENSG00000259774",NA,1212
"3242457","ENSG00000259775","EIF5-DT",694
"3242460","ENSG00000259776",NA,3011
"3242463","ENSG00000259779","LINC01922",2339
"3242469","ENSG00000259780",NA,1225
"3242472","ENSG00000259781","HMGB1P6",646
"3242475","ENSG00000259782",NA,837
"3242478","ENSG00000259783","LINC02259",637
"3242488","ENSG00000259784",NA,596
"3242500","ENSG00000259786","LINC02109",5704
"3242588","ENSG00000259788","UAP1-DT",1082
"3242591","ENSG00000259789",NA,2628
"3242599","ENSG00000259790","ANP32BP1",1297
"3242604","ENSG00000259791",NA,554
"3242607","ENSG00000259792",NA,483
"3242612","ENSG00000259793",NA,2285
"3242615","ENSG00000259797",NA,428
"3242619","ENSG00000259798",NA,483
"3242623","ENSG00000259800",NA,208
"3242626","ENSG00000259802",NA,4847
"3242641","ENSG00000259803","SLC22A31",2706
"3242728","ENSG00000259804","CTCF-DT",899
"3242731","ENSG00000259805",NA,754
"3242735","ENSG00000259807",NA,4772
"3242749","ENSG00000259810",NA,2792
"3242752","ENSG00000259813",NA,213
"3242756","ENSG00000259814",NA,1537
"3242759","ENSG00000259815","LINC02769",285
"3242763","ENSG00000259817",NA,453
"3242769","ENSG00000259818","CZIB-DT",3591
"3242772","ENSG00000259819",NA,405
"3242777","ENSG00000259820","MIR30DHG",6253
"3242780","ENSG00000259821",NA,744
"3242785","ENSG00000259822",NA,250
"3242788","ENSG00000259823","LYPD8",1162
"3242808","ENSG00000259826","CDK13-DT",2234
"3242811","ENSG00000259827",NA,551
"3242816","ENSG00000259828",NA,3996
"3242819","ENSG00000259831","LINC00567",3409
"3242822","ENSG00000259832","CYP4A26P",196
"3242825","ENSG00000259833",NA,666
"3242835","ENSG00000259836","AGGF1P6",976
"3242838","ENSG00000259837","LINC01904",861
"3242842","ENSG00000259838","ELOCP2",332
"3242846","ENSG00000259840",NA,446
"3242850","ENSG00000259841","LINC01566",2961
"3242867","ENSG00000259842","IGHV3OR16-16",343
"3242871","ENSG00000259843","HEATR3-AS1",498
"3242876","ENSG00000259844","GNPATP",1980
"3242880","ENSG00000259845","HERC2P10",2393
"3242898","ENSG00000259846",NA,548
"3242905","ENSG00000259847","LINC02126",1596
"3242916","ENSG00000259848",NA,485
"3242920","ENSG00000259849","VENTXP1",4380
"3242930","ENSG00000259852","IGHV1OR16-2",349
"3242934","ENSG00000259854","LINC02956",2424
"3242938","ENSG00000259856","RAB43P1",589
"3242941","ENSG00000259861",NA,442
"3242945","ENSG00000259862",NA,763
"3242949","ENSG00000259863","SH3RF3-AS1",1604
"3242952","ENSG00000259864",NA,183
"3242955","ENSG00000259865",NA,1246
"3242958","ENSG00000259866",NA,1174
"3242961","ENSG00000259867","DYNLRB2-AS1",7343
"3243016","ENSG00000259868",NA,4953
"3243050","ENSG00000259869",NA,3120
"3243053","ENSG00000259870",NA,2098
"3243056","ENSG00000259871",NA,1363
"3243059","ENSG00000259873",NA,554
"3243062","ENSG00000259874",NA,238
"3243065","ENSG00000259876",NA,563
"3243069","ENSG00000259877","ZNF778-DT",2494
"3243072","ENSG00000259878",NA,564
"3243078","ENSG00000259881",NA,3057
"3243092","ENSG00000259882",NA,1549
"3243105","ENSG00000259883","EHD4-AS1",1174
"3243111","ENSG00000259884","NR4A1AS",915
"3243118","ENSG00000259887","FIGNL2-DT",427
"3243123","ENSG00000259889",NA,583
"3243126","ENSG00000259890","DNM1P50",508
"3243131","ENSG00000259891",NA,2231
"3243134","ENSG00000259892",NA,951
"3243137","ENSG00000259895","TEDC2-AS1",3264
"3243140","ENSG00000259897","FRG2JP",832
"3243146","ENSG00000259899",NA,698
"3243150","ENSG00000259900",NA,747
"3243175","ENSG00000259904","ACTG1P15",1063
"3243178","ENSG00000259905","PWRN1",24226
"3243645","ENSG00000259906",NA,1198
"3243652","ENSG00000259907",NA,651
"3243655","ENSG00000259909",NA,382
"3243662","ENSG00000259910",NA,476
"3243666","ENSG00000259912",NA,306
"3243670","ENSG00000259914",NA,702
"3243673","ENSG00000259915",NA,2204
"3243676","ENSG00000259916","AQP7B",4858
"3243818","ENSG00000259917","HNRNPLP2",1570
"3243821","ENSG00000259918","NDUFA5P11",343
"3243824","ENSG00000259920",NA,2902
"3243827","ENSG00000259921",NA,3910
"3243830","ENSG00000259922",NA,1030
"3243833","ENSG00000259923",NA,244
"3243838","ENSG00000259924",NA,964
"3243841","ENSG00000259925",NA,2278
"3243851","ENSG00000259926",NA,706
"3243855","ENSG00000259928",NA,1520
"3243858","ENSG00000259929",NA,740
"3243868","ENSG00000259931",NA,271
"3243871","ENSG00000259932",NA,623
"3243874","ENSG00000259933","PKD1-AS1",691
"3243884","ENSG00000259934",NA,217
"3243887","ENSG00000259935",NA,540
"3243891","ENSG00000259937",NA,1025
"3243894","ENSG00000259940",NA,1686
"3243897","ENSG00000259941",NA,2465
"3243900","ENSG00000259943","ZMPSTE24-DT",1639
"3243903","ENSG00000259944","CDRT7",767
"3243908","ENSG00000259945",NA,336
"3243912","ENSG00000259946",NA,1810
"3243915","ENSG00000259947","LINC02124",484
"3243919","ENSG00000259948",NA,678
"3243922","ENSG00000259950",NA,442
"3243925","ENSG00000259952",NA,547
"3243929","ENSG00000259953","LINC02977",7121
"3243942","ENSG00000259954","IL21R-AS1",2615
"3243947","ENSG00000259955",NA,510
"3243951","ENSG00000259956","RBM15B",6624
"3243959","ENSG00000259959",NA,4218
"3243962","ENSG00000259961",NA,477
"3243967","ENSG00000259962",NA,395
"3243973","ENSG00000259963",NA,175
"3243976","ENSG00000259964","THSD4-AS1",4603
"3244009","ENSG00000259966","FAM153DP",517
"3244019","ENSG00000259967",NA,556
"3244023","ENSG00000259968",NA,1075
"3244026","ENSG00000259969",NA,981
"3244029","ENSG00000259970",NA,423
"3244033","ENSG00000259972",NA,4384
"3244055","ENSG00000259974","LINC00261",6122
"3244093","ENSG00000259976",NA,15214
"3244096","ENSG00000259977",NA,710
"3244101","ENSG00000259978","MRPS21P8",235
"3244104","ENSG00000259979","VN1R68P",719
"3244107","ENSG00000259981",NA,444
"3244111","ENSG00000259982","CDC37P1",959
"3244115","ENSG00000259983",NA,409
"3244118","ENSG00000259984",NA,459
"3244122","ENSG00000259985",NA,1169
"3244125","ENSG00000259986",NA,2186
"3244139","ENSG00000259987","DUX4L46",751
"3244142","ENSG00000259989",NA,472
"3244147","ENSG00000259990",NA,351
"3244151","ENSG00000259992",NA,798
"3244161","ENSG00000259993",NA,2548
"3244164","ENSG00000259994",NA,3241
"3244167","ENSG00000259995",NA,466
"3244172","ENSG00000259996","RARRES2P8",367
"3244175","ENSG00000259997","IGHV1OR16-4",205
"3244179","ENSG00000259998",NA,2352
"3244182","ENSG00000259999",NA,427
"3244186","ENSG00000260000",NA,1544
"3244189","ENSG00000260001","TGFBR3L",2831
"3244217","ENSG00000260003",NA,600
"3244224","ENSG00000260004",NA,472
"3244228","ENSG00000260005",NA,4506
"3244239","ENSG00000260007",NA,7276
"3244296","ENSG00000260008",NA,1957
"3244299","ENSG00000260009","LINC02130",518
"3244303","ENSG00000260010","KRBOX5P1",1939
"3244306","ENSG00000260011",NA,360
"3244310","ENSG00000260012",NA,760
"3244313","ENSG00000260014","LSM3P5",306
"3244316","ENSG00000260015",NA,409
"3244320","ENSG00000260017",NA,361
"3244324","ENSG00000260018","MBTPS1-DT",542
"3244327","ENSG00000260019","LINC01992",3405
"3244359","ENSG00000260021",NA,592
"3244362","ENSG00000260022",NA,530
"3244366","ENSG00000260024","MRPS21P7",238
"3244369","ENSG00000260025","CRIM1-DT",728
"3244372","ENSG00000260026","LINC02189",969
"3244394","ENSG00000260027","HOXB7",1520
"3244410","ENSG00000260029",NA,1146
"3244414","ENSG00000260030",NA,429
"3244418","ENSG00000260031","RPL10P14",298
"3244421","ENSG00000260032","NORAD",5401
"3244424","ENSG00000260033",NA,469
"3244427","ENSG00000260034","LCMT1-AS2",7990
"3244434","ENSG00000260035",NA,308
"3244437","ENSG00000260036",NA,723
"3244440","ENSG00000260037",NA,896
"3244455","ENSG00000260038",NA,358
"3244459","ENSG00000260041",NA,834
"3244468","ENSG00000260042",NA,981
"3244472","ENSG00000260046",NA,1625
"3244475","ENSG00000260047","BCAP31P2",399
"3244481","ENSG00000260048","IGHV1OR16-3",205
"3244485","ENSG00000260051",NA,570
"3244489","ENSG00000260052",NA,539
"3244493","ENSG00000260053","ABCB10P4",2184
"3244496","ENSG00000260057","LINC01571",2278
"3244510","ENSG00000260058",NA,481
"3244516","ENSG00000260059",NA,2764
"3244519","ENSG00000260060",NA,833
"3244522","ENSG00000260062","GOLGA2P11",1621
"3244542","ENSG00000260063",NA,2000
"3244545","ENSG00000260064",NA,829
"3244548","ENSG00000260066",NA,3024
"3244551","ENSG00000260067","MTND4LP25",163
"3244554","ENSG00000260068",NA,242
"3244557","ENSG00000260070",NA,705
"3244560","ENSG00000260071",NA,6826
"3244677","ENSG00000260072",NA,6510
"3244681","ENSG00000260073",NA,2975
"3244684","ENSG00000260075","NSFP1",1471
"3244699","ENSG00000260077",NA,1572
"3244702","ENSG00000260078","MPHOSPH10P1",1218
"3244710","ENSG00000260081","MRFAP1P1",5206
"3244730","ENSG00000260082",NA,600
"3244734","ENSG00000260083","MIR762HG",2162
"3244762","ENSG00000260084",NA,547
"3244766","ENSG00000260086",NA,3966
"3244786","ENSG00000260087","PCMTD1P2",355
"3244789","ENSG00000260088","DDX59-AS1",736
"3244794","ENSG00000260089","ADAM3B",840
"3244797","ENSG00000260090",NA,3654
"3244800","ENSG00000260091",NA,901
"3244803","ENSG00000260092",NA,2125
"3244817","ENSG00000260093","MSRA-DT",3770
"3244820","ENSG00000260094","LINC00564",1119
"3244823","ENSG00000260095",NA,397
"3244826","ENSG00000260096","DNM1P33",270
"3244830","ENSG00000260097","SPDYE6",3151
"3244852","ENSG00000260100",NA,964
"3244855","ENSG00000260101","AFTPH-DT",1924
"3244858","ENSG00000260102","LINC01070",2829
"3244866","ENSG00000260103",NA,3385
"3244873","ENSG00000260104",NA,176
"3244876","ENSG00000260105","AOC4P",2289
"3244882","ENSG00000260107",NA,504
"3244886","ENSG00000260108",NA,2421
"3244889","ENSG00000260109",NA,534
"3244894","ENSG00000260111",NA,590
"3244898","ENSG00000260112",NA,1192
"3244901","ENSG00000260113",NA,203
"3244904","ENSG00000260115","CDH8-AS1",714
"3244910","ENSG00000260118",NA,1432
"3244913","ENSG00000260120",NA,2091
"3244918","ENSG00000260121",NA,1845
"3244921","ENSG00000260122",NA,896
"3244924","ENSG00000260123","CARMAL",1938
"3244935","ENSG00000260125","AGBL1-AS1",2440
"3244948","ENSG00000260126",NA,1014
"3244955","ENSG00000260128","ULK4P2",492
"3244962","ENSG00000260131","LINC00556",412
"3244965","ENSG00000260132",NA,379
"3244969","ENSG00000260133","CA5AP1",576
"3244976","ENSG00000260134","C1QL1P1",661
"3244979","ENSG00000260135","MMP2-AS1",2202
"3244997","ENSG00000260136",NA,1007
"3245011","ENSG00000260137",NA,358
"3245014","ENSG00000260139","CSPG4P13",4801
"3245023","ENSG00000260141",NA,685
"3245030","ENSG00000260142",NA,1028
"3245033","ENSG00000260144",NA,1194
"3245046","ENSG00000260145",NA,672
"3245050","ENSG00000260146",NA,354
"3245053","ENSG00000260147","MTND5P34",325
"3245056","ENSG00000260148","CPNE2-DT",472
"3245060","ENSG00000260151","LINC02673",1395
"3245064","ENSG00000260152",NA,608
"3245067","ENSG00000260153","RARRES2P10",460
"3245070","ENSG00000260156",NA,551
"3245074","ENSG00000260157",NA,291
"3245078","ENSG00000260158",NA,601
"3245084","ENSG00000260159",NA,760
"3245089","ENSG00000260160",NA,675
"3245093","ENSG00000260161","MTCYBP28",1132
"3245096","ENSG00000260162",NA,608
"3245100","ENSG00000260163",NA,4476
"3245103","ENSG00000260165",NA,176
"3245106","ENSG00000260166",NA,2339
"3245116","ENSG00000260167",NA,482
"3245120","ENSG00000260170",NA,1060
"3245136","ENSG00000260171",NA,1105
"3245139","ENSG00000260172","LINC01413",986
"3245151","ENSG00000260173",NA,393
"3245155","ENSG00000260174","SYNGR2P1",673
"3245159","ENSG00000260176",NA,572
"3245163","ENSG00000260177",NA,756
"3245167","ENSG00000260179",NA,1558
"3245170","ENSG00000260182",NA,249
"3245174","ENSG00000260183",NA,534
"3245178","ENSG00000260184",NA,97
"3245181","ENSG00000260185",NA,406
"3245185","ENSG00000260186","LINC02137",1776
"3245199","ENSG00000260187","PPIAP48",935
"3245205","ENSG00000260188",NA,1530
"3245208","ENSG00000260190",NA,820
"3245211","ENSG00000260192","LINC02240",7574
"3245266","ENSG00000260193","LINC02846",1334
"3245272","ENSG00000260194",NA,739
"3245276","ENSG00000260196",NA,2883
"3245279","ENSG00000260197",NA,2666
"3245282","ENSG00000260198",NA,1777
"3245286","ENSG00000260201",NA,642
"3245295","ENSG00000260202",NA,2290
"3245301","ENSG00000260205",NA,3095
"3245304","ENSG00000260206",NA,572
"3245309","ENSG00000260207","DUX4L47",394
"3245312","ENSG00000260209",NA,1498
"3245318","ENSG00000260211",NA,2529
"3245321","ENSG00000260212",NA,465
"3245325","ENSG00000260213","CENPN-AS1",3393
"3245346","ENSG00000260217",NA,2109
"3245349","ENSG00000260218",NA,277
"3245352","ENSG00000260219","CD2BP2-DT",2600
"3245370","ENSG00000260220","CCDC187",11626
"3245509","ENSG00000260223",NA,1395
"3245521","ENSG00000260224","UBL5P4",236
"3245524","ENSG00000260228","CDH13-AS2",5033
"3245546","ENSG00000260229","PPIAP51",497
"3245549","ENSG00000260230","FRRS1L",15513
"3245611","ENSG00000260231","KDM7A-DT",2457
"3245614","ENSG00000260232","PWRN4",4379
"3245662","ENSG00000260233","ZNRD2-DT",1977
"3245667","ENSG00000260234",NA,1329
"3245719","ENSG00000260235",NA,560
"3245723","ENSG00000260236","PTPN23-DT",2431
"3245726","ENSG00000260237",NA,531
"3245730","ENSG00000260238","PMF1-BGLAP",1007
"3245801","ENSG00000260239","LINC02533",2982
"3245814","ENSG00000260240","APOOP5",1307
"3245828","ENSG00000260242",NA,691
"3245832","ENSG00000260244",NA,2615
"3245835","ENSG00000260246",NA,491
"3245839","ENSG00000260247","SUB1P4",339
"3245843","ENSG00000260249",NA,6583
"3245851","ENSG00000260251",NA,733
"3245855","ENSG00000260252",NA,369
"3245859","ENSG00000260253",NA,751
"3245862","ENSG00000260254",NA,8400
"3245865","ENSG00000260255",NA,1094
"3245869","ENSG00000260256",NA,529
"3245872","ENSG00000260257",NA,2131
"3245875","ENSG00000260258",NA,1326
"3245880","ENSG00000260259","LINC02166",721
"3245885","ENSG00000260260","SNHG19",614
"3245891","ENSG00000260261",NA,150
"3245895","ENSG00000260262",NA,713
"3245898","ENSG00000260264","LINC02194",960
"3245907","ENSG00000260265","LINC02562",1033
"3245919","ENSG00000260266","PPIAP46",3702
"3245930","ENSG00000260267",NA,3026
"3245933","ENSG00000260268","LINC00919",1659
"3245944","ENSG00000260269",NA,1095
"3245964","ENSG00000260271",NA,9327
"3246018","ENSG00000260272",NA,1944
"3246030","ENSG00000260273",NA,873
"3246033","ENSG00000260274",NA,2206
"3246036","ENSG00000260275",NA,310
"3246039","ENSG00000260277",NA,1411
"3246050","ENSG00000260278","BMP2K-DT",2320
"3246053","ENSG00000260279",NA,1872
"3246064","ENSG00000260280","SLX1B-SULT1A4",4054
"3246097","ENSG00000260281","ITFG1-AS1",628
"3246109","ENSG00000260282","EIF4EBP2P2",333
"3246112","ENSG00000260284","TPSP2",610
"3246118","ENSG00000260285","TRMT61A-DT",4063
"3246121","ENSG00000260286","ARMH2",828
"3246131","ENSG00000260287","TBC1D3G",2065
"3246165","ENSG00000260288",NA,6261
"3246230","ENSG00000260289",NA,2677
"3246247","ENSG00000260290",NA,1402
"3246250","ENSG00000260291","FRG2GP",615
"3246254","ENSG00000260293",NA,5616
"3246257","ENSG00000260296",NA,1157
"3246260","ENSG00000260298","ACTG1P16",1082
"3246263","ENSG00000260302","LINC01882",2350
"3246279","ENSG00000260303",NA,4159
"3246282","ENSG00000260304",NA,463
"3246286","ENSG00000260305","NTRK3-AS1",2663
"3246292","ENSG00000260306",NA,1665
"3246295","ENSG00000260307","PABPC1P13",1685
"3246299","ENSG00000260308",NA,214
"3246302","ENSG00000260310",NA,435
"3246306","ENSG00000260311",NA,2405
"3246313","ENSG00000260312",NA,346
"3246318","ENSG00000260314","MRC1",5188
"3246384","ENSG00000260316",NA,4728
"3246389","ENSG00000260317","LINC02986",1805
"3246392","ENSG00000260318","COX6CP1",215
"3246395","ENSG00000260322",NA,1976
"3246398","ENSG00000260325","HSPB9",549
"3246406","ENSG00000260326","PHB1P21",823
"3246409","ENSG00000260327","ACTR3BP3",979
"3246412","ENSG00000260328",NA,3077
"3246415","ENSG00000260329","TMEM263-DT",1476
"3246418","ENSG00000260331",NA,819
"3246421","ENSG00000260332",NA,485
"3246424","ENSG00000260335",NA,152
"3246428","ENSG00000260337",NA,3889
"3246441","ENSG00000260338","LINC01570",3809
"3246464","ENSG00000260339","HEXA-AS1",2738
"3246467","ENSG00000260340","LINC02176",598
"3246472","ENSG00000260341","C2orf69P2",1123
"3246475","ENSG00000260342",NA,764
"3246493","ENSG00000260343","LINC01043",6897
"3246497","ENSG00000260344",NA,124
"3246500","ENSG00000260345",NA,298
"3246504","ENSG00000260347","MOCS1P1",1612
"3246507","ENSG00000260348",NA,385
"3246511","ENSG00000260349",NA,731
"3246515","ENSG00000260350",NA,430
"3246519","ENSG00000260351",NA,499
"3246523","ENSG00000260352","SMG1-DT",463
"3246527","ENSG00000260357","DNM1P34",315
"3246531","ENSG00000260360",NA,1522
"3246534","ENSG00000260361",NA,1736
"3246537","ENSG00000260362",NA,660
"3246541","ENSG00000260364",NA,781
"3246548","ENSG00000260366",NA,274
"3246551","ENSG00000260367",NA,1478
"3246555","ENSG00000260368",NA,1142
"3246558","ENSG00000260369",NA,995
"3246561","ENSG00000260370",NA,691
"3246579","ENSG00000260371",NA,564
"3246590","ENSG00000260372","AQP4-AS1",11044
"3246694","ENSG00000260375",NA,234
"3246699","ENSG00000260377",NA,1180
"3246702","ENSG00000260378",NA,786
"3246709","ENSG00000260379",NA,456
"3246713","ENSG00000260381",NA,666
"3246718","ENSG00000260382",NA,965
"3246721","ENSG00000260385",NA,1923
"3246724","ENSG00000260386","LDC1P",3555
"3246753","ENSG00000260387",NA,269
"3246757","ENSG00000260388","LINC00562",2470
"3246760","ENSG00000260389","WBP11P1",2972
"3246765","ENSG00000260390",NA,2084
"3246769","ENSG00000260391",NA,2538
"3246772","ENSG00000260392",NA,2646
"3246793","ENSG00000260393",NA,286
"3246797","ENSG00000260394","STUB1-DT",1274
"3246805","ENSG00000260395",NA,934
"3246809","ENSG00000260398",NA,3754
"3246812","ENSG00000260399","MPHOSPH10P6",682
"3246818","ENSG00000260400",NA,2295
"3246821","ENSG00000260401",NA,3361
"3246824","ENSG00000260402",NA,2484
"3246831","ENSG00000260403",NA,542
"3246835","ENSG00000260404",NA,138
"3246838","ENSG00000260405",NA,220
"3246841","ENSG00000260406",NA,465
"3246845","ENSG00000260409",NA,1602
"3246849","ENSG00000260410",NA,1015
"3246853","ENSG00000260412",NA,6881
"3246856","ENSG00000260413",NA,653
"3246863","ENSG00000260414",NA,124
"3246866","ENSG00000260416",NA,1965
"3246869","ENSG00000260417",NA,3455
"3246872","ENSG00000260418",NA,374
"3246875","ENSG00000260419",NA,262
"3246879","ENSG00000260420","LINC02182",647
"3246888","ENSG00000260422",NA,1639
"3246891","ENSG00000260423","LINC02367",6872
